"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_url","Answer.audio-naturalness.label","Approve","Reject"
"3VJ4PFXFK83URLYLN7LQBVIETRBAUW","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3SNVL38CIAO74ON139IGZNURV8VKCZ","AZKFSYWVPF6JL","Submitted","Fri Mar 05 02:40:05 PST 2021","Fri Mar 05 02:40:13 PST 2021","Mon Mar 08 02:40:13 PST 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/8011_111754_000025_000002.wav","5.0 - Excellent - Completely natural speech"
"3VJ4PFXFK83URLYLN7LQBVIETRBAUW","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3TMFV4NEPEAWNLR5BBLELCS3SOAW8S","A2Y2AZ8DBFU47Q","Submitted","Fri Mar 05 00:06:09 PST 2021","Fri Mar 05 00:06:40 PST 2021","Mon Mar 08 00:06:40 PST 2021","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/8011_111754_000025_000002.wav","5.0 - Excellent - Completely natural speech"
"3VJ4PFXFK83URLYLN7LQBVIETRBAUW","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3WMOAN2SRHT4B3E4R351H7ZKAA7NVX","A39VVWV1GHLMFD","Submitted","Thu Mar 04 23:58:54 PST 2021","Fri Mar 05 00:01:39 PST 2021","Mon Mar 08 00:01:39 PST 2021","","","","165","100% (8/8)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/8011_111754_000025_000002.wav","5.0 - Excellent - Completely natural speech"
"3VJ4PFXFK83URLYLN7LQBVIETRBAUW","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3X4JMASXCS5MHTORLGC35J90ZPG0BT","A1F7TXGSWETWX0","Submitted","Thu Mar 04 23:56:31 PST 2021","Thu Mar 04 23:56:42 PST 2021","Sun Mar 07 23:56:42 PST 2021","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/8011_111754_000025_000002.wav","4.0 - Good - Mostly natural speech"
"3VJ4PFXFK83URLYLN7LQBVIETRBAUW","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3ZAZR5XV07E2TJMN3ALQM2I4ZHAZC2","A3E18P15E4GSG6","Submitted","Fri Mar 05 03:20:14 PST 2021","Fri Mar 05 03:20:21 PST 2021","Mon Mar 08 03:20:21 PST 2021","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/8011_111754_000025_000002.wav","2.0 - Poor - Mostly unnatural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","31Z0PCVWUQB0VQIS61OXKSP9DA37T7","A3T9WZOUQGE2UW","Submitted","Fri Mar 05 04:36:16 PST 2021","Fri Mar 05 04:36:28 PST 2021","Mon Mar 08 04:36:28 PST 2021","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","4.0 - Good - Mostly natural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","33F859I56C9XSTUNJOJOBB8HL6GHBA","A1H5Q9HRH4RPZU","Submitted","Thu Mar 04 23:42:53 PST 2021","Thu Mar 04 23:43:06 PST 2021","Sun Mar 07 23:43:06 PST 2021","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","3.0 - Fair - Equally natural and unnatural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","33LK57MYLZ1I00BJ0WBQ17MMLKLZSL","A1K42W7BKJDVB","Submitted","Fri Mar 05 00:08:53 PST 2021","Fri Mar 05 00:09:41 PST 2021","Mon Mar 08 00:09:41 PST 2021","","","","48","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","4.0 - Good - Mostly natural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","34FNN24DCS5HP833SEWZUP3S16I5Y7","A2P76QVLSGJR45","Submitted","Fri Mar 05 02:31:24 PST 2021","Fri Mar 05 02:35:11 PST 2021","Mon Mar 08 02:35:11 PST 2021","","","","227","100% (14/14)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","3.0 - Fair - Equally natural and unnatural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","34FNN24DCS5HP833SEWZUP3S16Q5YF","AHYTT3T8W9Y9Y","Submitted","Fri Mar 05 04:29:26 PST 2021","Fri Mar 05 04:34:55 PST 2021","Mon Mar 08 04:34:55 PST 2021","","","","329","100% (43/43)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","3.0 - Fair - Equally natural and unnatural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","34MAJL3QPAJYDM2FPOKZZ311S9J43M","AZ8JL3QNIPY4U","Submitted","Thu Mar 04 23:53:49 PST 2021","Fri Mar 05 00:00:21 PST 2021","Mon Mar 08 00:00:21 PST 2021","","","","392","100% (36/36)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","3.0 - Fair - Equally natural and unnatural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","37U1UTWH91IRFPAJCHB8YDKM09V8R1","A39VVWV1GHLMFD","Submitted","Thu Mar 04 23:59:26 PST 2021","Fri Mar 05 00:02:50 PST 2021","Mon Mar 08 00:02:50 PST 2021","","","","204","100% (8/8)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","4.0 - Good - Mostly natural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3CTOC39K3DM6HNMNU7ATIM20F8WJ7Y","A2Y2AZ8DBFU47Q","Submitted","Fri Mar 05 00:19:05 PST 2021","Fri Mar 05 00:20:27 PST 2021","Mon Mar 08 00:20:27 PST 2021","","","","82","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","5.0 - Excellent - Completely natural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3FUI0JHJP3UDVQJBPAFGPY9VE9V338","AUC7U323BDZ43","Submitted","Fri Mar 05 02:16:42 PST 2021","Fri Mar 05 02:16:58 PST 2021","Mon Mar 08 02:16:58 PST 2021","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","2.0 - Poor - Mostly unnatural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3GLB5JMZF3RC7UXWDESCL1KG9RFGDH","A35TUIBF05DKM4","Submitted","Thu Mar 04 23:39:50 PST 2021","Thu Mar 04 23:40:02 PST 2021","Sun Mar 07 23:40:02 PST 2021","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","4.0 - Good - Mostly natural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3IUZPWIU1U3GIMT6K0IHBH1UNOCWKJ","AZKFSYWVPF6JL","Submitted","Fri Mar 05 02:25:56 PST 2021","Fri Mar 05 02:26:10 PST 2021","Mon Mar 08 02:26:10 PST 2021","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","4.0 - Good - Mostly natural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3MD9PLUKKOALKNJES0U42DCGYLHZND","AYHIH9NTPYFLY","Submitted","Fri Mar 05 01:15:14 PST 2021","Fri Mar 05 01:16:46 PST 2021","Mon Mar 08 01:16:46 PST 2021","","","","92","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","5.0 - Excellent - Completely natural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3NL0RFNU0LJ49KAMAUCYGPI33V3K4B","A3PXU2ZLEL8WRW","Submitted","Thu Mar 04 23:43:02 PST 2021","Thu Mar 04 23:43:45 PST 2021","Sun Mar 07 23:43:45 PST 2021","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","5.0 - Excellent - Completely natural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3PEIJLRY6ZPM2MSDJJX61B9WJXZXWH","AI4AO0O0WIJF7","Submitted","Fri Mar 05 04:27:29 PST 2021","Fri Mar 05 04:27:45 PST 2021","Mon Mar 08 04:27:45 PST 2021","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","3.0 - Fair - Equally natural and unnatural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3QEMNNSB23VTE1MVKBOIFO7NAO97DI","A3E18P15E4GSG6","Submitted","Fri Mar 05 03:07:49 PST 2021","Fri Mar 05 03:08:02 PST 2021","Mon Mar 08 03:08:02 PST 2021","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","2.0 - Poor - Mostly unnatural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3QXNC7EIPOR3T09UNWY7EDEABPL900","A20I3A6VWC2T5C","Submitted","Fri Mar 05 02:20:52 PST 2021","Fri Mar 05 02:21:00 PST 2021","Mon Mar 08 02:21:00 PST 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","5.0 - Excellent - Completely natural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3U4J9857OK70Z4OB6FXCKYJN73O7B2","A1580MT585M44G","Submitted","Fri Mar 05 00:26:15 PST 2021","Fri Mar 05 00:27:32 PST 2021","Mon Mar 08 00:27:32 PST 2021","","","","77","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","3.0 - Fair - Equally natural and unnatural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3U5NZHP4LXYZWNVX2T1P6VD62AWHPW","A1E1APZSE8OFWU","Submitted","Thu Mar 04 23:46:46 PST 2021","Thu Mar 04 23:50:31 PST 2021","Sun Mar 07 23:50:31 PST 2021","","","","225","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","3.0 - Fair - Equally natural and unnatural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3VNL7UK1XLFDAJXYOKM98K2QBY8TFJ","A2683ZVNWI119A","Submitted","Fri Mar 05 00:54:30 PST 2021","Fri Mar 05 00:54:51 PST 2021","Mon Mar 08 00:54:51 PST 2021","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","5.0 - Excellent - Completely natural speech"
"32FESTC2OMMIK0VJ7LHHHQ82TUWCU0","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:18 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:18 PDT 2021","","","3XM0HYN6NQVNCD4VCSTJLSGTAU3PEN","A1P5FJPAEO3RP7","Submitted","Thu Mar 04 23:43:57 PST 2021","Thu Mar 04 23:44:30 PST 2021","Sun Mar 07 23:44:30 PST 2021","","","","33","100% (78/78)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/mpwd_to_mswd/5319_84357_000005_000004.wav","2.0 - Poor - Mostly unnatural speech"
"3TZ0XG8CCZGIO5H3SY6LJ8P5QI189Z","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:19 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:19 PDT 2021","","","31Q0U3WYDVBZM66J4I4NEM6ELRY17E","A1580MT585M44G","Submitted","Fri Mar 05 00:47:03 PST 2021","Fri Mar 05 00:47:15 PST 2021","Mon Mar 08 00:47:15 PST 2021","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/univnet-c16/5883_59268_000009_000001.wav","4.0 - Good - Mostly natural speech"
"3TZ0XG8CCZGIO5H3SY6LJ8P5QI189Z","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:19 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:19 PDT 2021","","","32EYX73OY65PDMHWFKCDU52BX0XRUA","A3UDP95JGEX3H1","Submitted","Fri Mar 05 02:58:37 PST 2021","Fri Mar 05 02:58:48 PST 2021","Mon Mar 08 02:58:48 PST 2021","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/univnet-c16/5883_59268_000009_000001.wav","5.0 - Excellent - Completely natural speech"
"3TZ0XG8CCZGIO5H3SY6LJ8P5QI189Z","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:19 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:19 PDT 2021","","","33L7PJKHCMU4V4NBG6G3YSL4OUR8TD","A35TUIBF05DKM4","Submitted","Thu Mar 04 23:49:26 PST 2021","Thu Mar 04 23:49:33 PST 2021","Sun Mar 07 23:49:33 PST 2021","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/univnet-c16/5883_59268_000009_000001.wav","5.0 - Excellent - Completely natural speech"
"3TZ0XG8CCZGIO5H3SY6LJ8P5QI189Z","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:19 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:19 PDT 2021","","","34S9DKFK79LLFX99WESLO63ESRKNYH","A3E18P15E4GSG6","Submitted","Fri Mar 05 03:14:53 PST 2021","Fri Mar 05 03:15:52 PST 2021","Mon Mar 08 03:15:52 PST 2021","","","","59","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/univnet-c16/5883_59268_000009_000001.wav","4.0 - Good - Mostly natural speech"
"3TZ0XG8CCZGIO5H3SY6LJ8P5QI189Z","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:19 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:19 PDT 2021","","","358UUM7WR5ZNFB502CJ2KDORPPO7RC","A1E1APZSE8OFWU","Submitted","Thu Mar 04 23:46:36 PST 2021","Thu Mar 04 23:50:21 PST 2021","Sun Mar 07 23:50:21 PST 2021","","","","225","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/univnet-c16/5883_59268_000009_000001.wav","5.0 - Excellent - Completely natural speech"
"3TZ0XG8CCZGIO5H3SY6LJ8P5QI189Z","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:19 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:19 PDT 2021","","","35DR22AR5JGPBOQP9ZM4WEYZL4MX3S","A1P5FJPAEO3RP7","Submitted","Thu Mar 04 23:44:49 PST 2021","Thu Mar 04 23:45:16 PST 2021","Sun Mar 07 23:45:16 PST 2021","","","","27","100% (78/78)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/univnet-c16/5883_59268_000009_000001.wav","4.0 - Good - Mostly natural speech"
"3TZ0XG8CCZGIO5H3SY6LJ8P5QI189Z","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:19 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:19 PDT 2021","","","39ASUFLU633SLM6MYJ30F52WCTNXEU","AZKFSYWVPF6JL","Submitted","Fri Mar 05 02:41:24 PST 2021","Fri Mar 05 02:41:29 PST 2021","Mon Mar 08 02:41:29 PST 2021","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/univnet-c16/5883_59268_000009_000001.wav","5.0 - Excellent - Completely natural speech"
